class_name,image_1,image_2,phash_distance,pixel_mae,pixel_correlation,confirmed
Soybean___healthy,train/Soybean___healthy/1ac05df6-a101-40df-a0c2-3bac86c3d481___RS_HL 3822.JPG,train/Soybean___healthy/56778478-41a1-41d3-8fff-828c5055b0dd___RS_HL 5680 1.JPG,4,0.09150185436010361,0.8272315241653934,False
Soybean___healthy,train/Soybean___healthy/1b1cb98e-7297-463b-995b-e536aa3b699e___RS_HL 6343.JPG,train/Soybean___healthy/1f92c336-18b4-491f-8783-0fdda544518b___RS_HL 6408.JPG,4,0.1264215111732483,0.615177742863361,False
Soybean___healthy,train/Soybean___healthy/1b2217a6-a79b-4c52-b737-392905939db1___RS_HL 5026.JPG,train/Soybean___healthy/4eedf17a-f0c8-4926-a1bb-1811331c39ac___RS_HL 5488.JPG,4,0.08963283896446228,0.811743094088198,False
Soybean___healthy,train/Soybean___healthy/1b2217a6-a79b-4c52-b737-392905939db1___RS_HL 5026.JPG,val/Soybean___healthy/4864b136-e301-4592-8554-810ca2aebb1c___RS_HL 4826.JPG,4,0.10077358037233353,0.7593068606828067,False
Soybean___healthy,train/Soybean___healthy/1b951855-b456-4f7c-b0b1-cf663d047929___RS_HL 5482.JPG,train/Soybean___healthy/eddf509b-db08-47ae-b836-ea3c35c0cd04___RS_HL 5523 1.JPG,4,0.08880279958248138,0.8602060758477154,False
Soybean___healthy,train/Soybean___healthy/1b951855-b456-4f7c-b0b1-cf663d047929___RS_HL 5482.JPG,val/Soybean___healthy/68947ab4-60ac-4261-b1c9-42644c8a78d5___RS_HL 4193.JPG,4,0.0713910460472107,0.859133139439525,False
Soybean___healthy,train/Soybean___healthy/1b9ba38d-fb00-4955-a67e-c51abfaad351___RS_HL 7046.JPG,train/Soybean___healthy/fefe0107-8a85-4995-96d2-2491798ae472___RS_HL 7058.JPG,4,0.0577198788523674,0.8879479795667953,False
Soybean___healthy,train/Soybean___healthy/1bdfced3-dac6-420b-91e2-957f3333b69f___RS_HL 5561 1.JPG,train/Soybean___healthy/90079800-1e58-4ffa-9dc3-10062656fd53___RS_HL 5569 1.JPG,4,0.09942881017923355,0.8366421452545105,False
Soybean___healthy,train/Soybean___healthy/1cd0339b-fc9c-401d-98a0-90bc4fe4f036___RS_HL 4009.JPG,train/Soybean___healthy/369b2555-d3f0-45db-a85c-728de7bbd02e___RS_HL 3531.JPG,4,0.07194038480520248,0.7959211251128842,False
Soybean___healthy,train/Soybean___healthy/1cd0339b-fc9c-401d-98a0-90bc4fe4f036___RS_HL 4009.JPG,train/Soybean___healthy/90b42bc1-56aa-4f15-8d2a-daf6301832cd___RS_HL 4007.JPG,4,0.07466015219688416,0.8314218483212426,False
Soybean___healthy,train/Soybean___healthy/1cd0339b-fc9c-401d-98a0-90bc4fe4f036___RS_HL 4009.JPG,train/Soybean___healthy/9e65c8f4-f861-49c5-ae78-50b134ec3670___RS_HL 5716 1.JPG,4,0.08165182918310165,0.7750381300136899,False
Soybean___healthy,train/Soybean___healthy/1d1d56bc-6645-493f-a6bb-4904aadc3c25___RS_HL 3292.JPG,train/Soybean___healthy/8e7209a0-c837-4b22-9e6a-fa46bc925bec___RS_HL 5730 1.JPG,4,0.12328971177339554,0.7734436600466746,False
Soybean___healthy,train/Soybean___healthy/1d1d56bc-6645-493f-a6bb-4904aadc3c25___RS_HL 3292.JPG,train/Soybean___healthy/f64a17dd-cbc4-49ae-8141-4ad559e9eb1d___RS_HL 2845.JPG,4,0.08131483197212219,0.8037493812132575,False
Soybean___healthy,train/Soybean___healthy/1d1d56bc-6645-493f-a6bb-4904aadc3c25___RS_HL 3292.JPG,train/Soybean___healthy/f954a450-269f-4774-9a52-0224b1976ef4___RS_HL 3138.JPG,4,0.11478021740913391,0.8006320024451233,False
Soybean___healthy,train/Soybean___healthy/1d498862-7123-485e-aa6e-392f08232f6d___RS_HL 6738.JPG,train/Soybean___healthy/428a4250-68c8-4a4d-92f1-927cbb85410b___RS_HL 5945.JPG,4,0.10713209956884384,0.7843246516502544,False
Soybean___healthy,train/Soybean___healthy/1d498862-7123-485e-aa6e-392f08232f6d___RS_HL 6738.JPG,val/Soybean___healthy/3bc5eed9-18c5-4fd0-96a8-3a4f1378baaf___RS_HL 5986.JPG,4,0.13564957678318024,0.7814872673764933,False
Soybean___healthy,train/Soybean___healthy/1d8e06d6-b1fd-481e-82c3-bf3762657779___RS_HL 6999.JPG,train/Soybean___healthy/be62b941-0c95-4e51-878c-80f9edeb2f27___RS_HL 6550.JPG,4,0.08157750219106674,0.7768911489677858,False
Soybean___healthy,train/Soybean___healthy/1d8e06d6-b1fd-481e-82c3-bf3762657779___RS_HL 6999.JPG,val/Soybean___healthy/4037ecb4-ca1e-43d8-814a-3e2989e68ecc___RS_HL 6887.JPG,4,0.08819302916526794,0.7177317319459645,False
Soybean___healthy,train/Soybean___healthy/1dea8556-5d2e-4b24-a07d-83c5afae81a8___RS_HL 5464.JPG,train/Soybean___healthy/39b3a662-848a-4bc2-93c6-260b49eccd40___RS_HL 7383.JPG,4,0.08958659321069717,0.8020571092093978,False
Soybean___healthy,train/Soybean___healthy/1dea8556-5d2e-4b24-a07d-83c5afae81a8___RS_HL 5464.JPG,val/Soybean___healthy/a382f65c-bc40-4723-a553-b5d9c424d268___RS_HL 5276.JPG,4,0.10338257998228073,0.8151706290886692,False
Soybean___healthy,train/Soybean___healthy/1e17cff8-5ea6-43bb-846b-1ddf4300555b___RS_HL 5516.JPG,val/Soybean___healthy/0275c314-9a57-4ea9-8405-029c55d0df7c___RS_HL 3820.JPG,4,0.0849807932972908,0.7802094964509128,False
Soybean___healthy,train/Soybean___healthy/1e199749-f5f7-42b4-8ef3-ae4a46e7c911___RS_HL 7107.JPG,train/Soybean___healthy/2f9d50a3-3120-4c2f-8087-1963229d6a84___RS_HL 7105.JPG,4,0.10055870562791824,0.7856131683111064,False
Soybean___healthy,train/Soybean___healthy/1e199749-f5f7-42b4-8ef3-ae4a46e7c911___RS_HL 7107.JPG,train/Soybean___healthy/606f9fd1-c44f-4fc8-84e0-d7c09552b411___RS_HL 6792.JPG,2,0.09086938947439194,0.7870865423780544,False
Soybean___healthy,train/Soybean___healthy/1e393e44-a23d-4af0-9c42-7a62a5cc985f___RS_HL 6302.JPG,val/Soybean___healthy/e7d36e15-55ac-4557-b983-d911b18ccf57___RS_HL 6277.JPG,4,0.07737112045288086,0.8227442568577464,False
Soybean___healthy,train/Soybean___healthy/1ea1c1e2-fd7b-4fb5-9783-75eb882413a4___RS_HL 3389.JPG,train/Soybean___healthy/23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,4,0.08807743340730667,0.783081983336882,False
Soybean___healthy,train/Soybean___healthy/1ea1c1e2-fd7b-4fb5-9783-75eb882413a4___RS_HL 3389.JPG,train/Soybean___healthy/56850055-0190-47e7-a680-df012d9d1828___RS_HL 5570 1.JPG,4,0.0777902603149414,0.8617552883788059,False
Soybean___healthy,train/Soybean___healthy/1ea1c1e2-fd7b-4fb5-9783-75eb882413a4___RS_HL 3389.JPG,train/Soybean___healthy/b23bc2ab-d7f6-47dc-a0d4-03beaa7cb1a7___RS_HL 4226.JPG,4,0.08433741331100464,0.7920523791488359,False
Soybean___healthy,train/Soybean___healthy/1ea1c1e2-fd7b-4fb5-9783-75eb882413a4___RS_HL 3389.JPG,train/Soybean___healthy/e827fd08-9df7-43a3-bf10-f2011f0c834a___RS_HL 4740.JPG,4,0.08369274437427521,0.748720933316199,False
Soybean___healthy,train/Soybean___healthy/1ea1c1e2-fd7b-4fb5-9783-75eb882413a4___RS_HL 3389.JPG,train/Soybean___healthy/eb6d0eee-eea7-45ea-9855-1282cdd263e3___RS_HL 3819.JPG,4,0.11029241979122162,0.7209750045695148,False
Soybean___healthy,train/Soybean___healthy/1edd94a0-0f9d-4bdb-b083-78dfc250a54f___RS_HL 4630.JPG,train/Soybean___healthy/44e0444a-430e-4f81-8455-eb3bda08356e___RS_HL 4665.JPG,4,0.09465408325195312,0.7145783943509495,False
Soybean___healthy,train/Soybean___healthy/1ef4622e-0090-4db1-970c-9ed148496d90___RS_HL 3333.JPG,train/Soybean___healthy/f0ff50ed-8dd1-4b17-903c-9d7840b054cb___RS_HL 3490.JPG,4,0.07827010005712509,0.8069861929189732,False
Soybean___healthy,train/Soybean___healthy/1f1fd324-621f-4cf4-ad27-c5796c3cc23e___RS_HL 4168.JPG,train/Soybean___healthy/b5bf6916-482e-42fa-83b7-63ec393db2c0___RS_HL 5293.JPG,2,0.1461578607559204,0.7799374350204291,False
Soybean___healthy,train/Soybean___healthy/1f1fd324-621f-4cf4-ad27-c5796c3cc23e___RS_HL 4168.JPG,val/Soybean___healthy/42f9d6af-6ef5-4c21-abfc-9aece98087e2___RS_HL 3843.JPG,4,0.052953798323869705,0.9186819119185935,True
Soybean___healthy,train/Soybean___healthy/1f2ebab4-829f-451d-b087-a4e01bd56822___RS_HL 5238.JPG,train/Soybean___healthy/3cb41f89-4e40-4fbd-9715-ce1bf3b1795b___RS_HL 4721.JPG,4,0.102445587515831,0.7523517850076339,False
Soybean___healthy,train/Soybean___healthy/1f3b733b-d794-4a39-8efb-e89fc1395598___RS_HL 3363.JPG,train/Soybean___healthy/710747b3-8e3c-47c8-b3ce-056ab63959d6___RS_HL 3150.JPG,4,0.08549666404724121,0.7732211659868421,False
Soybean___healthy,train/Soybean___healthy/1f3b733b-d794-4a39-8efb-e89fc1395598___RS_HL 3363.JPG,train/Soybean___healthy/b8288d31-a161-496e-b290-abe1a332bb58___RS_HL 3750.JPG,4,0.08463443070650101,0.7843352934707115,False
Soybean___healthy,train/Soybean___healthy/1f770cd9-0e55-48e7-93e5-a93144b85f1e___RS_HL 3663.JPG,train/Soybean___healthy/5e0b340d-640b-4739-8bb9-0616a26449fb___RS_HL 7072.JPG,4,0.10035048425197601,0.8293080705967568,False
Soybean___healthy,train/Soybean___healthy/1f770cd9-0e55-48e7-93e5-a93144b85f1e___RS_HL 3663.JPG,train/Soybean___healthy/69e7c833-37a8-4813-bd84-523f7d0fd9dd___RS_HL 3645.JPG,4,0.06621447950601578,0.8238174922152199,False
Soybean___healthy,train/Soybean___healthy/1f770cd9-0e55-48e7-93e5-a93144b85f1e___RS_HL 3663.JPG,train/Soybean___healthy/c734a02e-694c-4f03-b268-2611d73cee33___RS_HL 5186.JPG,4,0.09564170241355896,0.7400713638663077,False
Soybean___healthy,train/Soybean___healthy/1f770cd9-0e55-48e7-93e5-a93144b85f1e___RS_HL 3663.JPG,val/Soybean___healthy/c55c20a5-c529-43af-949e-cfaad2377481___RS_HL 5454.JPG,2,0.08507979661226273,0.7762475292110166,False
Soybean___healthy,train/Soybean___healthy/1f92c336-18b4-491f-8783-0fdda544518b___RS_HL 6408.JPG,train/Soybean___healthy/b1a2b2cc-1f8b-4700-a1a2-348f03f59482___RS_HL 6488.JPG,4,0.08479838818311691,0.7501436455944802,False
Soybean___healthy,train/Soybean___healthy/1fd3c85c-d83a-4fba-9211-60092d6f6004___RS_HL 5654 1.JPG,train/Soybean___healthy/b844568d-8ed2-41fd-a3e9-f23637487a6b___RS_HL 3125.JPG,4,0.09168738126754761,0.7180524481171452,False
Soybean___healthy,train/Soybean___healthy/206b64a5-d47f-4ef9-ac4e-b9bf8932c075___RS_HL 5098.JPG,train/Soybean___healthy/aec2578c-c81d-4ece-b2f5-293581a1c9da___RS_HL 3722.JPG,2,0.0772436112165451,0.8419641081096518,False
Soybean___healthy,train/Soybean___healthy/20e8780c-1dac-426b-aa9d-e2e4621ef7a4___RS_HL 6081.JPG,train/Soybean___healthy/8246ed25-470a-444a-baf8-31965822556b___RS_HL 5653.JPG,4,0.1106976568698883,0.6405285748924268,False
Soybean___healthy,train/Soybean___healthy/21337122-ec7b-4c27-aef1-c5537a0b2139___RS_HL 5280.JPG,train/Soybean___healthy/fb56b5f0-84c2-4ca0-bb05-c9dee7d96ca0___RS_HL 3236.JPG,2,0.1579652577638626,0.8281131220387941,False
Soybean___healthy,train/Soybean___healthy/213c117b-555e-4e89-a8f4-f4b71f5aa89a___RS_HL 3626.JPG,train/Soybean___healthy/d7ecd9d1-eb91-4567-90a1-617746cec736___RS_HL 3254.JPG,4,0.13946488499641418,0.8378400362743006,False
Soybean___healthy,train/Soybean___healthy/213d2b88-ebeb-4849-8ee1-1acff9437c98___RS_HL 4696.JPG,train/Soybean___healthy/7b64faa5-f959-4121-9f7e-3b541ac56814___RS_HL 5404.JPG,4,0.06583577394485474,0.8672255802260903,False
Soybean___healthy,train/Soybean___healthy/227f5a10-4520-433f-83b8-cb23b7f29e59___RS_HL 6872.JPG,val/Soybean___healthy/cde9c3a8-740b-4dbd-ac45-2590e5cb6053___RS_HL 6688.JPG,4,0.10152207314968109,0.8790085354015523,False
Soybean___healthy,train/Soybean___healthy/22c1ece5-dd6b-4c05-8955-d7d5ab67eab6___RS_HL 5029.JPG,train/Soybean___healthy/4bb2941f-574c-415e-a180-4df0c9defe9b___RS_HL 3669.JPG,4,0.07807011157274246,0.7691236667801387,False
Soybean___healthy,train/Soybean___healthy/22fc8389-cc4f-44cf-8d9f-8287a3ece3b7___RS_HL 3133.JPG,train/Soybean___healthy/b61cd264-45b8-4685-b1ca-faeb13337bec___RS_HL 5690 1.JPG,4,0.10018736869096756,0.7452401492791038,False
Soybean___healthy,train/Soybean___healthy/2300a855-efb4-452a-ace6-cf9c6c915a1f___RS_HL 5199.JPG,train/Soybean___healthy/90079800-1e58-4ffa-9dc3-10062656fd53___RS_HL 5569 1.JPG,4,0.10996278375387192,0.7951890420937057,False
Soybean___healthy,train/Soybean___healthy/2300a855-efb4-452a-ace6-cf9c6c915a1f___RS_HL 5199.JPG,val/Soybean___healthy/b91142eb-080a-4465-9082-c9f404e81e19___RS_HL 5451.JPG,4,0.08909540623426437,0.7448592925764882,False
Soybean___healthy,train/Soybean___healthy/23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,train/Soybean___healthy/56850055-0190-47e7-a680-df012d9d1828___RS_HL 5570 1.JPG,4,0.10588135570287704,0.8219311890042272,False
Soybean___healthy,train/Soybean___healthy/23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,train/Soybean___healthy/8c76beff-437e-4c5a-8c6a-eed877004255___RS_HL 5331.JPG,4,0.12153331190347672,0.7867992329004536,False
Soybean___healthy,train/Soybean___healthy/23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,train/Soybean___healthy/98a539a4-6cc9-4fe2-a240-84a658825869___RS_HL 4625.JPG,4,0.15297338366508484,0.7499194477106246,False
Soybean___healthy,train/Soybean___healthy/23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,train/Soybean___healthy/ba07dce8-e521-4670-ad69-119e835010fe___RS_HL 6206.JPG,4,0.08800169080495834,0.7823534359666332,False
Soybean___healthy,train/Soybean___healthy/23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,train/Soybean___healthy/e827fd08-9df7-43a3-bf10-f2011f0c834a___RS_HL 4740.JPG,4,0.10233510285615921,0.7734185559300044,False
Soybean___healthy,train/Soybean___healthy/23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,train/Soybean___healthy/f84a4ac8-730b-40f2-b796-3fbf5d464ccb___RS_HL 3458.JPG,4,0.127281054854393,0.7409003784045615,False
Soybean___healthy,train/Soybean___healthy/23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,val/Soybean___healthy/2f7f7d19-da76-4299-812e-de03a316be2c___RS_HL 5114.JPG,4,0.1388193815946579,0.7887286371074784,False
Soybean___healthy,train/Soybean___healthy/23b37e74-50be-4c5f-b121-35854766cbfc___RS_HL 4508.JPG,train/Soybean___healthy/65db881c-f239-4a2c-8139-dffcbc4c02a8___RS_HL 5480.JPG,4,0.09502825140953064,0.8618759843214613,False
Soybean___healthy,train/Soybean___healthy/23c541f5-e1f9-45a4-9e05-4a4ed0609b60___RS_HL 4832.JPG,val/Soybean___healthy/66470940-d138-4a1c-8c96-0fcd0b6a6f7f___RS_HL 6346.JPG,2,0.1170680820941925,0.6470445280226339,False
Soybean___healthy,train/Soybean___healthy/24509e96-271e-4991-9057-c80908de0dfa___RS_HL 5245.JPG,train/Soybean___healthy/57d28935-9160-4428-b34f-ec0e6e1ee522___RS_HL 2844.JPG,4,0.11132203042507172,0.807520063025017,False
Soybean___healthy,train/Soybean___healthy/24509e96-271e-4991-9057-c80908de0dfa___RS_HL 5245.JPG,train/Soybean___healthy/773b27dd-15ac-4d62-80e8-623b6571888d___RS_HL 2983.JPG,4,0.2715103328227997,0.8323002674649687,False
Soybean___healthy,train/Soybean___healthy/24610168-0f07-40e0-8a0a-9c62829aa774___RS_HL 4587.JPG,train/Soybean___healthy/93def263-06bf-404d-bdc6-2f4f4965067e___RS_HL 4365.JPG,4,0.11404405534267426,0.8083662227163907,False
Soybean___healthy,train/Soybean___healthy/249d1862-fd2d-4ab0-9a6f-5e11a54b57ce___RS_HL 5328.JPG,train/Soybean___healthy/964186af-88bb-4eba-b88b-eb961fc04786___RS_HL 5345.JPG,4,0.10133995860815048,0.8381823617245857,False
Soybean___healthy,train/Soybean___healthy/24f7182e-4bc8-4217-928d-83cc78bd6acb___RS_HL 3379.JPG,train/Soybean___healthy/639d6e74-62e8-419c-b54d-a480ee986550___RS_HL 4560.JPG,4,0.07639201730489731,0.8310658146643267,False
Soybean___healthy,train/Soybean___healthy/24f7182e-4bc8-4217-928d-83cc78bd6acb___RS_HL 3379.JPG,train/Soybean___healthy/6932f8af-9d7f-4d90-a38f-7b28cbbb7d1d___RS_HL 4358.JPG,4,0.09224877506494522,0.8202372998262952,False
Soybean___healthy,train/Soybean___healthy/257f577f-b0e1-4890-a1ed-a2abcf94986c___RS_HL 4416.JPG,train/Soybean___healthy/9285995f-5890-467a-bdd8-2142f329e45d___RS_HL 3623.JPG,4,0.09394758939743042,0.7737047298517521,False
Soybean___healthy,train/Soybean___healthy/25ef6860-988f-4e28-b8ac-36af868c3c2f___RS_HL 6411.JPG,train/Soybean___healthy/5033bd54-d6cc-4317-84e9-a3427df41d1e___RS_HL 6205.JPG,4,0.10496040433645248,0.7879721618051082,False
Soybean___healthy,train/Soybean___healthy/25ef6860-988f-4e28-b8ac-36af868c3c2f___RS_HL 6411.JPG,train/Soybean___healthy/e1cce563-0ddc-4af6-9556-e3beb4d6a065___RS_HL 6412.JPG,4,0.08798225969076157,0.7823634663194624,False
Soybean___healthy,train/Soybean___healthy/26327b80-0636-4070-80fe-5b959814973d___RS_HL 4521.JPG,train/Soybean___healthy/d4a90bc6-db0f-43e2-b3ac-7b178b6fb3ec___RS_HL 4058.JPG,4,0.08557949960231781,0.7886919291332266,False
Soybean___healthy,train/Soybean___healthy/26a8a48e-acc8-48f0-9259-39d900836a04___RS_HL 5068.JPG,val/Soybean___healthy/b91142eb-080a-4465-9082-c9f404e81e19___RS_HL 5451.JPG,4,0.08887726068496704,0.785534245583101,False
Soybean___healthy,train/Soybean___healthy/271930ec-e6e3-4c8c-b50e-b131d2c61deb___RS_HL 4297.JPG,train/Soybean___healthy/b4affb22-d012-42ad-a10f-ecf03e560c9c___RS_HL 4917.JPG,4,0.09966767579317093,0.8149474047083122,False
Soybean___healthy,train/Soybean___healthy/279b5ff1-a8dd-40dd-8d5a-ba7fce53f517___RS_HL 3752.JPG,train/Soybean___healthy/98a539a4-6cc9-4fe2-a240-84a658825869___RS_HL 4625.JPG,4,0.11376889795064926,0.7714960100480027,False
Soybean___healthy,train/Soybean___healthy/279f1604-ed5e-4d41-a6af-6b0c07cb4528___RS_HL 5171.JPG,train/Soybean___healthy/f68b8d6d-b1dd-40ff-b341-3f7963ad7281___RS_HL 5553 1.JPG,4,0.09577460587024689,0.853216612750962,False
Soybean___healthy,train/Soybean___healthy/2803369c-9ce5-4dd3-8cb8-d1a4a65839bd___RS_HL 3142.JPG,train/Soybean___healthy/59310dd4-9969-4e9e-aa34-b0e9a239e34a___RS_HL 5706 1.JPG,4,0.12003888934850693,0.8128189236832553,False
Soybean___healthy,train/Soybean___healthy/2803369c-9ce5-4dd3-8cb8-d1a4a65839bd___RS_HL 3142.JPG,val/Soybean___healthy/11ae9b43-83c6-49e5-af06-98f0e8596803___RS_HL 4518.JPG,4,0.09979234635829926,0.7777880417665557,False
Soybean___healthy,train/Soybean___healthy/286327e5-7bd0-4e6d-9fec-7a39861a3821___RS_HL 4578.JPG,train/Soybean___healthy/aa41bf8a-dd9d-42bb-ae62-fff4c02523dc___RS_HL 7306.JPG,4,0.15982703864574432,0.8090111073725818,False
Soybean___healthy,train/Soybean___healthy/286327e5-7bd0-4e6d-9fec-7a39861a3821___RS_HL 4578.JPG,train/Soybean___healthy/cb14875a-e0a9-48e1-9747-0d35b4ddcad8___RS_HL 7304.JPG,4,0.12543857097625732,0.8075162424461682,False
Soybean___healthy,train/Soybean___healthy/2875203d-ef03-4f4e-89c4-b8b110a307ec___RS_HL 3808.JPG,val/Soybean___healthy/64da56c9-a272-444f-89be-a8a790efd842___RS_HL 3730.JPG,4,0.07459235936403275,0.788681995862809,False
Soybean___healthy,train/Soybean___healthy/289dda14-fd6a-48fd-8705-cf22587c8745___RS_HL 4894.JPG,train/Soybean___healthy/f0d384eb-c9fb-4db0-8fd8-2e9c9cd868b9___RS_HL 4910.JPG,4,0.10246091336011887,0.715060207427184,False
Soybean___healthy,train/Soybean___healthy/29040ffb-9de2-4d78-b5c7-ecb504c4805f___RS_HL 4536.JPG,train/Soybean___healthy/969b3f38-922e-4d4c-86b8-e4390d418649___RS_HL 3013.JPG,4,0.14699116349220276,0.8734762460781109,False
Soybean___healthy,train/Soybean___healthy/29040ffb-9de2-4d78-b5c7-ecb504c4805f___RS_HL 4536.JPG,train/Soybean___healthy/d64feb8f-a1c3-411b-825b-8e2f05b7889e___RS_HL 3023.JPG,4,0.12605755031108856,0.879113712323876,False
Soybean___healthy,train/Soybean___healthy/29040ffb-9de2-4d78-b5c7-ecb504c4805f___RS_HL 4536.JPG,train/Soybean___healthy/faaf1977-8121-4b49-88f5-46b21b4e400e___RS_HL 4623.JPG,4,0.1458873748779297,0.8265626537799003,False
Soybean___healthy,train/Soybean___healthy/29040ffb-9de2-4d78-b5c7-ecb504c4805f___RS_HL 4536.JPG,val/Soybean___healthy/d368f087-3644-4c26-8837-2be13a3105e9___RS_HL 4500.JPG,4,0.10210588574409485,0.8341089759006299,False
Soybean___healthy,train/Soybean___healthy/29040ffb-9de2-4d78-b5c7-ecb504c4805f___RS_HL 4536.JPG,val/Soybean___healthy/e9c46009-365d-4b82-8254-f31aaa6af0e7___RS_HL 5086.JPG,4,0.16592711210250854,0.8097869341978079,False
Soybean___healthy,train/Soybean___healthy/292084a9-9028-4db7-b1ef-8e26edb0bfed___RS_HL 4079.JPG,train/Soybean___healthy/8e3f6573-c338-48e5-bfba-257daff8e52e___RS_HL 5048.JPG,4,0.07047915458679199,0.8871873604985556,False
Soybean___healthy,train/Soybean___healthy/293461dc-a859-4f59-b7e1-4ce859fc1ce3___RS_HL 5640 1.JPG,val/Soybean___healthy/99945d46-cf58-40d1-9375-1086e5a60597___RS_HL 3553.JPG,4,0.09643685072660446,0.7385443647007789,False
Soybean___healthy,train/Soybean___healthy/29c61547-ceaf-4b5b-a2d2-3b460aac0719___RS_HL 3528.JPG,val/Soybean___healthy/8d54dc2a-3175-45f7-86ca-fa544a8a506d___RS_HL 5532 1.JPG,4,0.07632889598608017,0.8258149953560715,False
Soybean___healthy,train/Soybean___healthy/29d2c993-433e-4a82-8116-900e129b7bd1___RS_HL 3050.JPG,train/Soybean___healthy/a2cc5487-faa8-4849-9e18-3c3bed7cf779___RS_HL 2962.JPG,4,0.13124233484268188,0.8442811227934727,False
Soybean___healthy,train/Soybean___healthy/2a0cc5c5-5844-4c97-85aa-e7eb72fa6b0b___RS_HL 3792.JPG,train/Soybean___healthy/c24879ef-39dd-4de0-b82e-969a71173f64___RS_HL 5494.JPG,4,0.13046236336231232,0.6214093714420623,False
Soybean___healthy,train/Soybean___healthy/2a717d99-b66d-4681-b642-d6cb6fa23775___RS_HL 4081.JPG,train/Soybean___healthy/3cc40897-d8c3-4456-9303-ea62cc31db3d___RS_HL 3237.JPG,4,0.1728043407201767,0.7669956791468602,False
Soybean___healthy,train/Soybean___healthy/2a717d99-b66d-4681-b642-d6cb6fa23775___RS_HL 4081.JPG,train/Soybean___healthy/ca9ed23b-87b3-4ed8-bb7c-4c7a337c2980___RS_HL 5013.JPG,4,0.12289723753929138,0.8095408609827526,False
Soybean___healthy,train/Soybean___healthy/2a82ab52-ac4f-42d7-97fc-fbefb47b70e2___RS_HL 4061.JPG,train/Soybean___healthy/7bf4e930-96fe-485c-b60d-205a24bb022d___RS_HL 5382.JPG,4,0.06721969693899155,0.8481905873140075,False
Soybean___healthy,train/Soybean___healthy/2a9719c8-df94-4f53-b7ad-ca66c99ceaed___RS_HL 6185.JPG,train/Soybean___healthy/a853bc5c-405d-4dbf-b109-e1eef08ba983___RS_HL 6964.JPG,4,0.0786210149526596,0.8249963194784466,False
Soybean___healthy,train/Soybean___healthy/2b121805-4951-450d-8dc7-73743c930b72___RS_HL 5640.JPG,train/Soybean___healthy/8246ed25-470a-444a-baf8-31965822556b___RS_HL 5653.JPG,4,0.11488133668899536,0.6369674278007778,False
Soybean___healthy,train/Soybean___healthy/2b2fa5ac-c961-4f81-8563-0d0e4d173bad___RS_HL 4960.JPG,train/Soybean___healthy/a917db14-b036-454c-bf83-ac185b432f60___RS_HL 2710.JPG,4,0.16841937601566315,0.7162650036971596,False
Soybean___healthy,train/Soybean___healthy/2bf1a7ed-f82a-4906-a2a7-4b8d6e813300___RS_HL 6319.JPG,train/Soybean___healthy/fde813a6-fdf0-4cdd-935a-02a7fe012d51___RS_HL 6307.JPG,4,0.045994456857442856,0.8990021807570749,False
Soybean___healthy,train/Soybean___healthy/2c5befa2-001f-4d64-bf83-599cd2506ba0___RS_HL 4182.JPG,train/Soybean___healthy/c8b0c3a5-3a1f-4610-8431-12373558db55___RS_HL 4844.JPG,4,0.0979088693857193,0.8217917809421069,False
Soybean___healthy,train/Soybean___healthy/2d457a27-71d9-4b38-ba4f-36b1a88bf755___RS_HL 5461.JPG,train/Soybean___healthy/5ec0c183-6062-4f3b-a38e-2dda6add92a7___RS_HL 4032.JPG,4,0.13447529077529907,0.7570724384255539,False
