class_name,image_1,image_2,phash_distance
Soybean___healthy,train\Soybean___healthy\21337122-ec7b-4c27-aef1-c5537a0b2139___RS_HL 5280.JPG,train\Soybean___healthy\fb56b5f0-84c2-4ca0-bb05-c9dee7d96ca0___RS_HL 3236.JPG,2
Soybean___healthy,train\Soybean___healthy\213c117b-555e-4e89-a8f4-f4b71f5aa89a___RS_HL 3626.JPG,train\Soybean___healthy\d7ecd9d1-eb91-4567-90a1-617746cec736___RS_HL 3254.JPG,4
Soybean___healthy,train\Soybean___healthy\213d2b88-ebeb-4849-8ee1-1acff9437c98___RS_HL 4696.JPG,train\Soybean___healthy\7b64faa5-f959-4121-9f7e-3b541ac56814___RS_HL 5404.JPG,4
Soybean___healthy,train\Soybean___healthy\227f5a10-4520-433f-83b8-cb23b7f29e59___RS_HL 6872.JPG,val\Soybean___healthy\cde9c3a8-740b-4dbd-ac45-2590e5cb6053___RS_HL 6688.JPG,4
Soybean___healthy,train\Soybean___healthy\22c1ece5-dd6b-4c05-8955-d7d5ab67eab6___RS_HL 5029.JPG,train\Soybean___healthy\4bb2941f-574c-415e-a180-4df0c9defe9b___RS_HL 3669.JPG,4
Soybean___healthy,train\Soybean___healthy\22fc8389-cc4f-44cf-8d9f-8287a3ece3b7___RS_HL 3133.JPG,train\Soybean___healthy\b61cd264-45b8-4685-b1ca-faeb13337bec___RS_HL 5690 1.JPG,4
Soybean___healthy,train\Soybean___healthy\2300a855-efb4-452a-ace6-cf9c6c915a1f___RS_HL 5199.JPG,train\Soybean___healthy\90079800-1e58-4ffa-9dc3-10062656fd53___RS_HL 5569 1.JPG,4
Soybean___healthy,train\Soybean___healthy\2300a855-efb4-452a-ace6-cf9c6c915a1f___RS_HL 5199.JPG,val\Soybean___healthy\b91142eb-080a-4465-9082-c9f404e81e19___RS_HL 5451.JPG,4
Soybean___healthy,train\Soybean___healthy\23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,train\Soybean___healthy\56850055-0190-47e7-a680-df012d9d1828___RS_HL 5570 1.JPG,4
Soybean___healthy,train\Soybean___healthy\23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,train\Soybean___healthy\8c76beff-437e-4c5a-8c6a-eed877004255___RS_HL 5331.JPG,4
Soybean___healthy,train\Soybean___healthy\23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,train\Soybean___healthy\98a539a4-6cc9-4fe2-a240-84a658825869___RS_HL 4625.JPG,4
Soybean___healthy,train\Soybean___healthy\23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,train\Soybean___healthy\ba07dce8-e521-4670-ad69-119e835010fe___RS_HL 6206.JPG,4
Soybean___healthy,train\Soybean___healthy\23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,train\Soybean___healthy\e827fd08-9df7-43a3-bf10-f2011f0c834a___RS_HL 4740.JPG,4
Soybean___healthy,train\Soybean___healthy\23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,train\Soybean___healthy\f84a4ac8-730b-40f2-b796-3fbf5d464ccb___RS_HL 3458.JPG,4
Soybean___healthy,train\Soybean___healthy\23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602.JPG,val\Soybean___healthy\2f7f7d19-da76-4299-812e-de03a316be2c___RS_HL 5114.JPG,4
Soybean___healthy,train\Soybean___healthy\23b37e74-50be-4c5f-b121-35854766cbfc___RS_HL 4508.JPG,train\Soybean___healthy\65db881c-f239-4a2c-8139-dffcbc4c02a8___RS_HL 5480.JPG,4
Soybean___healthy,train\Soybean___healthy\23c541f5-e1f9-45a4-9e05-4a4ed0609b60___RS_HL 4832.JPG,val\Soybean___healthy\66470940-d138-4a1c-8c96-0fcd0b6a6f7f___RS_HL 6346.JPG,2
Soybean___healthy,train\Soybean___healthy\24509e96-271e-4991-9057-c80908de0dfa___RS_HL 5245.JPG,train\Soybean___healthy\57d28935-9160-4428-b34f-ec0e6e1ee522___RS_HL 2844.JPG,4
Soybean___healthy,train\Soybean___healthy\24509e96-271e-4991-9057-c80908de0dfa___RS_HL 5245.JPG,train\Soybean___healthy\773b27dd-15ac-4d62-80e8-623b6571888d___RS_HL 2983.JPG,4
Soybean___healthy,train\Soybean___healthy\24610168-0f07-40e0-8a0a-9c62829aa774___RS_HL 4587.JPG,train\Soybean___healthy\93def263-06bf-404d-bdc6-2f4f4965067e___RS_HL 4365.JPG,4
Soybean___healthy,train\Soybean___healthy\249d1862-fd2d-4ab0-9a6f-5e11a54b57ce___RS_HL 5328.JPG,train\Soybean___healthy\964186af-88bb-4eba-b88b-eb961fc04786___RS_HL 5345.JPG,4
Soybean___healthy,train\Soybean___healthy\24f7182e-4bc8-4217-928d-83cc78bd6acb___RS_HL 3379.JPG,train\Soybean___healthy\639d6e74-62e8-419c-b54d-a480ee986550___RS_HL 4560.JPG,4
Soybean___healthy,train\Soybean___healthy\24f7182e-4bc8-4217-928d-83cc78bd6acb___RS_HL 3379.JPG,train\Soybean___healthy\6932f8af-9d7f-4d90-a38f-7b28cbbb7d1d___RS_HL 4358.JPG,4
Soybean___healthy,train\Soybean___healthy\257f577f-b0e1-4890-a1ed-a2abcf94986c___RS_HL 4416.JPG,train\Soybean___healthy\9285995f-5890-467a-bdd8-2142f329e45d___RS_HL 3623.JPG,4
Soybean___healthy,train\Soybean___healthy\25ef6860-988f-4e28-b8ac-36af868c3c2f___RS_HL 6411.JPG,train\Soybean___healthy\5033bd54-d6cc-4317-84e9-a3427df41d1e___RS_HL 6205.JPG,4
Soybean___healthy,train\Soybean___healthy\25ef6860-988f-4e28-b8ac-36af868c3c2f___RS_HL 6411.JPG,train\Soybean___healthy\e1cce563-0ddc-4af6-9556-e3beb4d6a065___RS_HL 6412.JPG,4
Soybean___healthy,train\Soybean___healthy\26327b80-0636-4070-80fe-5b959814973d___RS_HL 4521.JPG,train\Soybean___healthy\d4a90bc6-db0f-43e2-b3ac-7b178b6fb3ec___RS_HL 4058.JPG,4
Soybean___healthy,train\Soybean___healthy\26a8a48e-acc8-48f0-9259-39d900836a04___RS_HL 5068.JPG,val\Soybean___healthy\b91142eb-080a-4465-9082-c9f404e81e19___RS_HL 5451.JPG,4
Soybean___healthy,train\Soybean___healthy\271930ec-e6e3-4c8c-b50e-b131d2c61deb___RS_HL 4297.JPG,train\Soybean___healthy\b4affb22-d012-42ad-a10f-ecf03e560c9c___RS_HL 4917.JPG,4
Soybean___healthy,train\Soybean___healthy\279b5ff1-a8dd-40dd-8d5a-ba7fce53f517___RS_HL 3752.JPG,train\Soybean___healthy\98a539a4-6cc9-4fe2-a240-84a658825869___RS_HL 4625.JPG,4
Soybean___healthy,train\Soybean___healthy\279f1604-ed5e-4d41-a6af-6b0c07cb4528___RS_HL 5171.JPG,train\Soybean___healthy\f68b8d6d-b1dd-40ff-b341-3f7963ad7281___RS_HL 5553 1.JPG,4
Soybean___healthy,train\Soybean___healthy\2803369c-9ce5-4dd3-8cb8-d1a4a65839bd___RS_HL 3142.JPG,train\Soybean___healthy\59310dd4-9969-4e9e-aa34-b0e9a239e34a___RS_HL 5706 1.JPG,4
Soybean___healthy,train\Soybean___healthy\2803369c-9ce5-4dd3-8cb8-d1a4a65839bd___RS_HL 3142.JPG,val\Soybean___healthy\11ae9b43-83c6-49e5-af06-98f0e8596803___RS_HL 4518.JPG,4
Soybean___healthy,train\Soybean___healthy\286327e5-7bd0-4e6d-9fec-7a39861a3821___RS_HL 4578.JPG,train\Soybean___healthy\aa41bf8a-dd9d-42bb-ae62-fff4c02523dc___RS_HL 7306.JPG,4
Soybean___healthy,train\Soybean___healthy\286327e5-7bd0-4e6d-9fec-7a39861a3821___RS_HL 4578.JPG,train\Soybean___healthy\cb14875a-e0a9-48e1-9747-0d35b4ddcad8___RS_HL 7304.JPG,4
Soybean___healthy,train\Soybean___healthy\2875203d-ef03-4f4e-89c4-b8b110a307ec___RS_HL 3808.JPG,val\Soybean___healthy\64da56c9-a272-444f-89be-a8a790efd842___RS_HL 3730.JPG,4
Soybean___healthy,train\Soybean___healthy\289dda14-fd6a-48fd-8705-cf22587c8745___RS_HL 4894.JPG,train\Soybean___healthy\f0d384eb-c9fb-4db0-8fd8-2e9c9cd868b9___RS_HL 4910.JPG,4
Soybean___healthy,train\Soybean___healthy\29040ffb-9de2-4d78-b5c7-ecb504c4805f___RS_HL 4536.JPG,train\Soybean___healthy\969b3f38-922e-4d4c-86b8-e4390d418649___RS_HL 3013.JPG,4
Soybean___healthy,train\Soybean___healthy\29040ffb-9de2-4d78-b5c7-ecb504c4805f___RS_HL 4536.JPG,train\Soybean___healthy\d64feb8f-a1c3-411b-825b-8e2f05b7889e___RS_HL 3023.JPG,4
Soybean___healthy,train\Soybean___healthy\29040ffb-9de2-4d78-b5c7-ecb504c4805f___RS_HL 4536.JPG,train\Soybean___healthy\faaf1977-8121-4b49-88f5-46b21b4e400e___RS_HL 4623.JPG,4
Soybean___healthy,train\Soybean___healthy\29040ffb-9de2-4d78-b5c7-ecb504c4805f___RS_HL 4536.JPG,val\Soybean___healthy\d368f087-3644-4c26-8837-2be13a3105e9___RS_HL 4500.JPG,4
Soybean___healthy,train\Soybean___healthy\29040ffb-9de2-4d78-b5c7-ecb504c4805f___RS_HL 4536.JPG,val\Soybean___healthy\e9c46009-365d-4b82-8254-f31aaa6af0e7___RS_HL 5086.JPG,4
Soybean___healthy,train\Soybean___healthy\292084a9-9028-4db7-b1ef-8e26edb0bfed___RS_HL 4079.JPG,train\Soybean___healthy\8e3f6573-c338-48e5-bfba-257daff8e52e___RS_HL 5048.JPG,4
Soybean___healthy,train\Soybean___healthy\293461dc-a859-4f59-b7e1-4ce859fc1ce3___RS_HL 5640 1.JPG,val\Soybean___healthy\99945d46-cf58-40d1-9375-1086e5a60597___RS_HL 3553.JPG,4
Soybean___healthy,train\Soybean___healthy\29c61547-ceaf-4b5b-a2d2-3b460aac0719___RS_HL 3528.JPG,val\Soybean___healthy\8d54dc2a-3175-45f7-86ca-fa544a8a506d___RS_HL 5532 1.JPG,4
Soybean___healthy,train\Soybean___healthy\29d2c993-433e-4a82-8116-900e129b7bd1___RS_HL 3050.JPG,train\Soybean___healthy\a2cc5487-faa8-4849-9e18-3c3bed7cf779___RS_HL 2962.JPG,4
Soybean___healthy,train\Soybean___healthy\2a0cc5c5-5844-4c97-85aa-e7eb72fa6b0b___RS_HL 3792.JPG,train\Soybean___healthy\c24879ef-39dd-4de0-b82e-969a71173f64___RS_HL 5494.JPG,4
Soybean___healthy,train\Soybean___healthy\2a717d99-b66d-4681-b642-d6cb6fa23775___RS_HL 4081.JPG,train\Soybean___healthy\3cc40897-d8c3-4456-9303-ea62cc31db3d___RS_HL 3237.JPG,4
Soybean___healthy,train\Soybean___healthy\2a717d99-b66d-4681-b642-d6cb6fa23775___RS_HL 4081.JPG,train\Soybean___healthy\ca9ed23b-87b3-4ed8-bb7c-4c7a337c2980___RS_HL 5013.JPG,4
Soybean___healthy,train\Soybean___healthy\2a82ab52-ac4f-42d7-97fc-fbefb47b70e2___RS_HL 4061.JPG,train\Soybean___healthy\7bf4e930-96fe-485c-b60d-205a24bb022d___RS_HL 5382.JPG,4
Soybean___healthy,train\Soybean___healthy\2a9719c8-df94-4f53-b7ad-ca66c99ceaed___RS_HL 6185.JPG,train\Soybean___healthy\a853bc5c-405d-4dbf-b109-e1eef08ba983___RS_HL 6964.JPG,4
Soybean___healthy,train\Soybean___healthy\2b121805-4951-450d-8dc7-73743c930b72___RS_HL 5640.JPG,train\Soybean___healthy\8246ed25-470a-444a-baf8-31965822556b___RS_HL 5653.JPG,4
Soybean___healthy,train\Soybean___healthy\2b2fa5ac-c961-4f81-8563-0d0e4d173bad___RS_HL 4960.JPG,train\Soybean___healthy\a917db14-b036-454c-bf83-ac185b432f60___RS_HL 2710.JPG,4
Soybean___healthy,train\Soybean___healthy\2bf1a7ed-f82a-4906-a2a7-4b8d6e813300___RS_HL 6319.JPG,train\Soybean___healthy\fde813a6-fdf0-4cdd-935a-02a7fe012d51___RS_HL 6307.JPG,4
Soybean___healthy,train\Soybean___healthy\2c5befa2-001f-4d64-bf83-599cd2506ba0___RS_HL 4182.JPG,train\Soybean___healthy\c8b0c3a5-3a1f-4610-8431-12373558db55___RS_HL 4844.JPG,4
Soybean___healthy,train\Soybean___healthy\2d457a27-71d9-4b38-ba4f-36b1a88bf755___RS_HL 5461.JPG,train\Soybean___healthy\5ec0c183-6062-4f3b-a38e-2dda6add92a7___RS_HL 4032.JPG,4
Soybean___healthy,train\Soybean___healthy\2d457a27-71d9-4b38-ba4f-36b1a88bf755___RS_HL 5461.JPG,train\Soybean___healthy\eddf509b-db08-47ae-b836-ea3c35c0cd04___RS_HL 5523 1.JPG,4
Soybean___healthy,train\Soybean___healthy\2d457a27-71d9-4b38-ba4f-36b1a88bf755___RS_HL 5461.JPG,val\Soybean___healthy\68947ab4-60ac-4261-b1c9-42644c8a78d5___RS_HL 4193.JPG,4
Soybean___healthy,train\Soybean___healthy\2d457a27-71d9-4b38-ba4f-36b1a88bf755___RS_HL 5461.JPG,val\Soybean___healthy\778eac45-19fd-4c26-96ff-ca5af8892777___RS_HL 4191.JPG,4
Soybean___healthy,train\Soybean___healthy\2d5d9cee-d3a3-46b2-bab2-6f6953edf0b2___RS_HL 4481.JPG,train\Soybean___healthy\4d5e61ab-9734-425f-9c9c-682386adc56d___RS_HL 4946.JPG,4
Soybean___healthy,train\Soybean___healthy\2dd01b6b-42a3-459d-bd47-334ef7d8c704___RS_HL 4687.JPG,train\Soybean___healthy\4013e19a-62a8-4171-b7f0-e022dc199113___RS_HL 6697.JPG,4
Soybean___healthy,train\Soybean___healthy\2dd01b6b-42a3-459d-bd47-334ef7d8c704___RS_HL 4687.JPG,train\Soybean___healthy\d0805704-373d-466f-93a6-d2351c8ecd76___RS_HL 3011.JPG,4
Soybean___healthy,train\Soybean___healthy\2df143f3-3ab8-4a0d-8396-0b0bb1d6ef64___RS_HL 3385.JPG,train\Soybean___healthy\9d2cc46f-421b-4813-99e8-bf81f21c15e6___RS_HL 2907.JPG,4
Soybean___healthy,train\Soybean___healthy\2df143f3-3ab8-4a0d-8396-0b0bb1d6ef64___RS_HL 3385.JPG,train\Soybean___healthy\f0ff50ed-8dd1-4b17-903c-9d7840b054cb___RS_HL 3490.JPG,4
Soybean___healthy,train\Soybean___healthy\2e229d91-8ed4-4ed1-b13b-ebb1f47087c2___RS_HL 5610 1.JPG,train\Soybean___healthy\d52c7953-d971-4e49-9ff6-5f3721da8a77___RS_HL 5401.JPG,4
Soybean___healthy,train\Soybean___healthy\2e229d91-8ed4-4ed1-b13b-ebb1f47087c2___RS_HL 5610 1.JPG,val\Soybean___healthy\b4f30be3-8f14-4138-8b06-9beb44b20c62___RS_HL 3764.JPG,4
Soybean___healthy,train\Soybean___healthy\2f0e30c3-e2fc-4108-bb9a-c0ac42b4bb9a___RS_HL 4551.JPG,train\Soybean___healthy\7adac6f5-49f5-4cda-8425-e15d7d821b88___RS_HL 4395.JPG,4
Soybean___healthy,train\Soybean___healthy\2f0e30c3-e2fc-4108-bb9a-c0ac42b4bb9a___RS_HL 4551.JPG,train\Soybean___healthy\a7711242-c374-4156-a8ba-d1ad73d38f8e___RS_HL 3713.JPG,4
Soybean___healthy,train\Soybean___healthy\2f2b67aa-e994-4f62-b390-f0ad42ffa5d0___RS_HL 5438.JPG,train\Soybean___healthy\43af946f-7ec2-4ec3-b3ef-0d3d373b7323___RS_HL 3668.JPG,4
Soybean___healthy,train\Soybean___healthy\2f5e2a9a-399e-4dbe-917a-41d405cef14c___RS_HL 4330.JPG,val\Soybean___healthy\24e590e6-0dd9-4cd1-a397-a8b0a3b4bc23___RS_HL 5053.JPG,4
Soybean___healthy,train\Soybean___healthy\2f9d50a3-3120-4c2f-8087-1963229d6a84___RS_HL 7105.JPG,train\Soybean___healthy\805d4089-9f3a-4c00-ad80-8deb8f50ac88___RS_HL 6793.JPG,4
Soybean___healthy,train\Soybean___healthy\3003c722-d655-4c83-a648-0fc494945f13___RS_HL 3658.JPG,train\Soybean___healthy\4d396c6d-66d5-424f-b90d-db43a3ef8d10___RS_HL 4292.JPG,4
Soybean___healthy,train\Soybean___healthy\30f986b6-87e6-4a0b-8586-19b29e059c4b___RS_HL 3665.JPG,train\Soybean___healthy\8aa2fcc2-5b89-4af2-a44f-021115734231___RS_HL 5275.JPG,4
Soybean___healthy,train\Soybean___healthy\30f986b6-87e6-4a0b-8586-19b29e059c4b___RS_HL 3665.JPG,train\Soybean___healthy\e71304ae-821c-4a2c-8d5c-024e80141720___RS_HL 3486.JPG,4
Soybean___healthy,train\Soybean___healthy\3256eb2c-061d-48b8-b7df-5939eff8a590___RS_HL 3926.JPG,train\Soybean___healthy\efe605a5-b2ee-4a8f-9a3c-f0f20a6637bf___RS_HL 4563.JPG,4
Soybean___healthy,train\Soybean___healthy\327c1e8b-0aec-4e49-b66b-8e53971506c0___RS_HL 6868.JPG,train\Soybean___healthy\6dd986d9-557d-495d-aad8-d4cfbbf4f859___RS_HL 6607.JPG,4
Soybean___healthy,train\Soybean___healthy\33593194-35ad-45d1-bc89-d56a6b1151b1___RS_HL 3896.JPG,train\Soybean___healthy\756244a1-64a2-4ced-a034-921fc52a9d4e___RS_HL 4411.JPG,4
Soybean___healthy,train\Soybean___healthy\33e8f0ce-db42-4734-992b-3e69baead37b___RS_HL 3837.JPG,train\Soybean___healthy\818f1327-c7b8-413e-a4b5-b2dcc0091dfd___RS_HL 5129.JPG,4
Soybean___healthy,train\Soybean___healthy\33e8f0ce-db42-4734-992b-3e69baead37b___RS_HL 3837.JPG,train\Soybean___healthy\b5acd86d-9165-406a-9920-9e23b2a6259f___RS_HL 3898.JPG,4
Soybean___healthy,train\Soybean___healthy\340046c3-ce86-4802-8e6d-4faf88d0d77b___RS_HL 4050.JPG,train\Soybean___healthy\d1f81bac-3d5e-46e2-b311-ac83eb6ba43b___RS_HL 3419.JPG,4
Soybean___healthy,train\Soybean___healthy\340046c3-ce86-4802-8e6d-4faf88d0d77b___RS_HL 4050.JPG,train\Soybean___healthy\f8ab1a01-10af-483e-a910-128dcd499569___RS_HL 3910.JPG,4
Soybean___healthy,train\Soybean___healthy\340046c3-ce86-4802-8e6d-4faf88d0d77b___RS_HL 4050.JPG,val\Soybean___healthy\d0816456-9583-4738-904b-fc696ea0a4ca___RS_HL 3928.JPG,4
Soybean___healthy,train\Soybean___healthy\3433fd01-b691-4c26-bba7-c60101b9c294___RS_HL 7193.JPG,train\Soybean___healthy\d6ff7689-cca4-493e-a75a-e56618ea32c1___RS_HL 7191.JPG,4
Soybean___healthy,train\Soybean___healthy\345e8571-d9f1-4654-965d-be2d3052e643___RS_HL 2997.JPG,train\Soybean___healthy\89668bf2-b5ff-4b14-9f77-25928240be1a___RS_HL 3070.JPG,4
Soybean___healthy,train\Soybean___healthy\34a470b3-d98f-4209-a0ce-c2e16505df41___RS_HL 4690.JPG,val\Soybean___healthy\1917ad20-c665-40ba-88e6-36dd69133b64___RS_HL 5558 1.JPG,4
Soybean___healthy,train\Soybean___healthy\35130f90-6a75-45a1-880b-e19cff509206___RS_HL 6996.JPG,train\Soybean___healthy\aeeb787e-97c2-403a-941d-925e553909c8___RS_HL 6358.JPG,4
Soybean___healthy,train\Soybean___healthy\35130f90-6a75-45a1-880b-e19cff509206___RS_HL 6996.JPG,train\Soybean___healthy\cc2e666c-b640-4313-8caf-207d8b1a8e9d___RS_HL 6414.JPG,4
Soybean___healthy,train\Soybean___healthy\35af62cf-de20-465e-90dd-db443846801b___RS_HL 6613.JPG,train\Soybean___healthy\9aa9305c-1d9b-4245-ad8c-09222b4c450c___RS_HL 6611.JPG,4
Soybean___healthy,train\Soybean___healthy\3649d462-3148-4440-8214-8aaa1a1d057d___RS_HL 6091.JPG,train\Soybean___healthy\5506bce8-6c42-4abe-a597-b0c850fabbfc___RS_HL 6097.JPG,4
Soybean___healthy,train\Soybean___healthy\36541977-88e9-440f-bcd0-ef6e8b49f057___RS_HL 3057.JPG,train\Soybean___healthy\9bc58625-250a-46e2-9bdb-1f796b488c01___RS_HL 3539.JPG,4
Soybean___healthy,train\Soybean___healthy\36824ab6-64c4-4fd4-9419-62f95d2fd065___RS_HL 4575.JPG,train\Soybean___healthy\8c583f4e-75d5-43d1-be0c-70d4d4c4aa06___RS_HL 4571.JPG,4
Soybean___healthy,train\Soybean___healthy\3696a50b-9ff2-4da1-9ab7-1ca2cc06a462___RS_HL 5326.JPG,train\Soybean___healthy\e546a7b6-7f3d-490d-bcb5-b8026e128cb6___RS_HL 4070.JPG,4
Soybean___healthy,train\Soybean___healthy\369b2555-d3f0-45db-a85c-728de7bbd02e___RS_HL 3531.JPG,train\Soybean___healthy\45b07800-300f-4990-8c81-0b2751aec254___RS_HL 5287.JPG,4
Soybean___healthy,train\Soybean___healthy\369b2555-d3f0-45db-a85c-728de7bbd02e___RS_HL 3531.JPG,train\Soybean___healthy\50f8fa14-4c23-4168-960c-5533c4a4d35e___RS_HL 3480.JPG,4
Soybean___healthy,train\Soybean___healthy\369b2555-d3f0-45db-a85c-728de7bbd02e___RS_HL 3531.JPG,train\Soybean___healthy\a27454bc-c7da-49ab-83cd-60541320fcc3___RS_HL 4418.JPG,4
Soybean___healthy,train\Soybean___healthy\369b2555-d3f0-45db-a85c-728de7bbd02e___RS_HL 3531.JPG,train\Soybean___healthy\c87321e2-d5a4-4153-b3b9-c099cdf1db5d___RS_HL 3828.JPG,4
Soybean___healthy,train\Soybean___healthy\36a90cdb-b5ca-4337-b313-3cb69e6877f5___RS_HL 5132.JPG,train\Soybean___healthy\47d66dd9-9b4c-4e04-8cdf-2f0977e609b6___RS_HL 2714.JPG,4
Soybean___healthy,train\Soybean___healthy\36d6f94a-7f8c-48c0-a6c5-0399302bc22b___RS_HL 6227.JPG,train\Soybean___healthy\95841526-273c-4161-8de1-20c69d6650ba___RS_HL 5833.JPG,4
Soybean___healthy,train\Soybean___healthy\36d6f94a-7f8c-48c0-a6c5-0399302bc22b___RS_HL 6227.JPG,train\Soybean___healthy\cfa54446-5b27-4d48-b62f-9417dbf8c463___RS_HL 5845.JPG,4
Soybean___healthy,train\Soybean___healthy\36d6f94a-7f8c-48c0-a6c5-0399302bc22b___RS_HL 6227.JPG,val\Soybean___healthy\6bfa1286-a35f-4dde-a61a-959fea14cf11___RS_HL 5847.JPG,4
Soybean___healthy,train\Soybean___healthy\37180fad-b8c9-48e0-b1aa-2f288a5fc2c3___RS_HL 4288.JPG,train\Soybean___healthy\56850055-0190-47e7-a680-df012d9d1828___RS_HL 5570 1.JPG,4
Soybean___healthy,train\Soybean___healthy\37180fad-b8c9-48e0-b1aa-2f288a5fc2c3___RS_HL 4288.JPG,train\Soybean___healthy\79a83cc2-ad33-403b-9dc7-7f9757abf288___RS_HL 3604.JPG,4
Soybean___healthy,train\Soybean___healthy\37180fad-b8c9-48e0-b1aa-2f288a5fc2c3___RS_HL 4288.JPG,train\Soybean___healthy\8c76beff-437e-4c5a-8c6a-eed877004255___RS_HL 5331.JPG,4
Soybean___healthy,train\Soybean___healthy\37180fad-b8c9-48e0-b1aa-2f288a5fc2c3___RS_HL 4288.JPG,train\Soybean___healthy\98a539a4-6cc9-4fe2-a240-84a658825869___RS_HL 4625.JPG,4
Soybean___healthy,train\Soybean___healthy\37180fad-b8c9-48e0-b1aa-2f288a5fc2c3___RS_HL 4288.JPG,train\Soybean___healthy\a8da3165-bbd3-4f30-a1e3-a6c2ad168188___RS_HL 4234.JPG,4
Soybean___healthy,train\Soybean___healthy\37180fad-b8c9-48e0-b1aa-2f288a5fc2c3___RS_HL 4288.JPG,train\Soybean___healthy\f52a4845-793f-4d61-a60b-cbc314b1d657___RS_HL 5017.JPG,4
Soybean___healthy,train\Soybean___healthy\373688e6-43b8-4a6e-96b8-9be77cb8ed78___RS_HL 5735.JPG,train\Soybean___healthy\624a6b77-8c92-4c81-8634-aaac3e78d0ca___RS_HL 6082.JPG,4
Soybean___healthy,train\Soybean___healthy\373688e6-43b8-4a6e-96b8-9be77cb8ed78___RS_HL 5735.JPG,train\Soybean___healthy\cb109153-a850-47c9-b063-6800fd0d5247___RS_HL 5723.JPG,4
Soybean___healthy,train\Soybean___healthy\373688e6-43b8-4a6e-96b8-9be77cb8ed78___RS_HL 5735.JPG,train\Soybean___healthy\f4f20ba2-128e-439f-ba05-4b52b7657f73___RS_HL 6009.JPG,4
Soybean___healthy,train\Soybean___healthy\379b93ea-da9c-48c6-aca9-b285d39aad3d___RS_HL 5339.JPG,train\Soybean___healthy\d4a90bc6-db0f-43e2-b3ac-7b178b6fb3ec___RS_HL 4058.JPG,4
Soybean___healthy,train\Soybean___healthy\38087690-9dde-45be-bc97-f3add32102da___RS_HL 5538 1.JPG,train\Soybean___healthy\8e7209a0-c837-4b22-9e6a-fa46bc925bec___RS_HL 5730 1.JPG,4
Soybean___healthy,train\Soybean___healthy\38087690-9dde-45be-bc97-f3add32102da___RS_HL 5538 1.JPG,train\Soybean___healthy\ff5d05c7-398d-4170-a684-64552d5a5bc1___RS_HL 5463.JPG,4
Soybean___healthy,train\Soybean___healthy\394fdee0-1d75-49cc-b5c9-26231be45726___RS_HL 4221.JPG,train\Soybean___healthy\d14add50-a548-4c61-98ab-a4afd7606ce8___RS_HL 6842.JPG,4
Soybean___healthy,train\Soybean___healthy\394fdee0-1d75-49cc-b5c9-26231be45726___RS_HL 4221.JPG,val\Soybean___healthy\c2135eb9-8e38-460a-bfb5-dd8ec00bc739___RS_HL 5208.JPG,4
Soybean___healthy,train\Soybean___healthy\39cb8fb1-9c2e-4cb4-acac-35f90a4bcbb8___RS_HL 6107.JPG,val\Soybean___healthy\61771b23-de73-46fe-8028-9bc7aeda8bf2___RS_HL 6117.JPG,4
Soybean___healthy,train\Soybean___healthy\3a6552de-3446-4462-99c4-107948d5e512___RS_HL 5864.JPG,train\Soybean___healthy\e9f66b73-87a7-42fc-b2fa-081cd7ef6126___RS_HL 5852.JPG,4
Soybean___healthy,train\Soybean___healthy\3aea0764-f638-4a34-ad67-778d0798572e___RS_HL 5698 1.JPG,train\Soybean___healthy\b7174c7a-1316-4850-92b5-a55fc8cd84bb___RS_HL 3670.JPG,4
Soybean___healthy,train\Soybean___healthy\3aea0764-f638-4a34-ad67-778d0798572e___RS_HL 5698 1.JPG,val\Soybean___healthy\5a65f68b-0260-49e5-a178-ca327c4e1020___RS_HL 4854.JPG,4
Soybean___healthy,train\Soybean___healthy\3aea0764-f638-4a34-ad67-778d0798572e___RS_HL 5698 1.JPG,val\Soybean___healthy\9664f7f6-4780-467e-8368-62dd94313ac8___RS_HL 4213.JPG,4
Soybean___healthy,train\Soybean___healthy\3aea0764-f638-4a34-ad67-778d0798572e___RS_HL 5698 1.JPG,val\Soybean___healthy\fff606e6-7949-44cf-90d3-9507d2a97cfe___RS_HL 4083.JPG,4
Soybean___healthy,train\Soybean___healthy\3be6d998-2505-42fe-be85-23feb7e22f3e___RS_HL 5094.JPG,train\Soybean___healthy\888e439a-f383-4b9f-9e4c-4e5ce9f54283___RS_HL 3609.JPG,4
Soybean___healthy,train\Soybean___healthy\3be6d998-2505-42fe-be85-23feb7e22f3e___RS_HL 5094.JPG,train\Soybean___healthy\b844568d-8ed2-41fd-a3e9-f23637487a6b___RS_HL 3125.JPG,4
Soybean___healthy,train\Soybean___healthy\3bf12b65-7c92-428f-aa6e-c61038121f1f___RS_HL 5239.JPG,train\Soybean___healthy\b54decab-cdd6-406c-bc01-3fa12900f8b2___RS_HL 4577.JPG,4
